"uid","year","pct","ser_num","datestop","timestop","recstat","inout","trhsloc","perobs","crimsusp","perstop","typeofid","explnstp","othpers","arstmade","arstoffn","sumissue","sumoffen","compyear","comppct","offunif","officrid","frisked","searched","contrabn","adtlrept","pistol","riflshot","asltweap","knifcuti","machgun","othrweap","pf_hands","pf_wall","pf_grnd","pf_drwep","pf_ptwep","pf_baton","pf_hcuff","pf_pepsp","pf_other","radio","ac_rept","ac_inves","rf_vcrim","rf_othsw","ac_proxm","rf_attir","cs_objcs","cs_descr","cs_casng","cs_lkout","rf_vcact","cs_cloth","cs_drgtr","ac_evasv","ac_assoc","cs_furtv","rf_rfcmp","ac_cgdir","rf_verbl","cs_vcrim","cs_bulge","cs_other","ac_incid","ac_time","rf_knowl","ac_stsnd","ac_other","sb_hdobj","sb_outln","sb_admis","sb_other","repcmd","revcmd","rf_furt","rf_bulg","offverb","offshld","forceuse","sex","race","dob","age","ht_feet","ht_inch","weight","haircolr","eyecolor","build","othfeatr","addrtyp","rescode","premtype","premname","addrnum","stname","stinter","crossst","aptnum","city","state","zip","addrpct","sector","beat","post","xcoord","ycoord","dettypcm","linecm","detailcm","monthstop","daystop","yearstop","hourstop","minutestop","lng","lat","unix_time","X","ntaname","ntacode"
"I501",2011,44,455,1012011,710,"A","I","P",1,"MISD",3,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",44,44,"N","N"," "," ",NA,"F","Z",10221981,29,5,3,160,"BK","BK","M"," ","R",NA,NA," ","1066","WOODYCREST AVEN","WEST 166 STREET","WEST 165 STREET",NA,"BRONX",NA,NA,44,"E"," ",11,1004509,243201,"CM",1,9,1,1,2011,7,10,-73.926789,40.834182,1293883800,490,"Highbridge","BX26"
"I502",2011,44,454,1012011,710,"A","I","P",3,"MISD",1,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",44,44,"N","N"," "," ",NA,"M","Q",1071969,41,5,11,210,"BK","BR","M"," ","R",NA,NA," ","1066","WOODYCREST AVEN","WEST 166 STREET","WEST 165 STREET",NA,"BRONX",NA,NA,44,"E"," ",11,1004509,243201,"CM",1,9,1,1,2011,7,10,-73.926789,40.834182,1293883800,491,"Highbridge","BX26"
"I503",2011,44,457,1012011,710,"A","I","P",1,"MISD",3,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N",44,44,"N","N"," "," ",NA,"M","Q",12151961,49,4,11,166,"BK","BK","M"," ","R",NA,NA," ","1066","WOODYCREST AVEN","WEST 166 STREET","WEST 165 STREET",NA,"BRONX",NA,NA,44,"E"," ",11,1004509,243201,"CM",1,9,1,1,2011,7,10,-73.926789,40.834182,1293883800,492,"Highbridge","BX26"
"I504",2011,44,743,1012011,710,"A","I","P",3,"FELONY",5,"V","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N",44,44,"N","N"," "," ",NA,"M","U",2061954,57,5,4,140,"BK","BK","M"," ","R",NA,NA," ","1066","WOODYCREST AVEN","WEST 166 STREET","WEST 165 STREET",NA,"BRONX",NA,NA,44,"E"," ",11,1004509,243201,"CM",1,9,1,1,2011,7,10,-73.926789,40.834182,1293883800,493,"Highbridge","BX26"
"I505",2011,44,456,1012011,710,"A","I","P",1,"MISD",3,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N",44,44,"N","N"," "," ",NA,"M","Z",12271958,52,5,8,155,"BK","BK","M"," ","R",NA,NA," ","1066","WOODYCREST AVEN","WEST 166 STREET","WEST 165 STREET",NA,"BRONX",NA,NA,44,"E"," ",11,1004509,243201,"CM",1,9,1,1,2011,7,10,-73.926789,40.834182,1293883800,494,"Highbridge","BX26"
"I506",2011,14,161,1012011,720,"1","I","T",5,"FEL",10,"P","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",872,872,"N","N","V","S",NA,"M","Q",7161980,30,5,7,170,"BR","BR","M"," ","R",NA,NA,"7 PLAT"," "," ","7 AVENUE","WEST 42 STREET",NA,"MANHATTAN",NA,NA,14,"E","13",NA,987866,214721,"CM",1,45,1,1,2011,7,20,-73.986948,40.756035,1293884400,495,"Midtown-Midtown South","MN17"
"I507",2011,13,91,1012011,730,"A","O","P",5,"ROBBERY",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",13,13,"N","N"," "," ",NA,"M","B",12311900,26,5,8,140,"BK","BR","M"," ","R",NA,NA," "," "," ","2 AVENUE","EAST 28 STREET",NA,"MANHATTAN",NA,NA,13,"B"," ",NA,990176,209253,"CM",1,85,1,1,2011,7,30,-73.978615,40.741025,1293885000,496,"Murray Hill-Kips Bay","MN20"
"I508",2011,46,25,1012011,752,"A","O","P",1,"ROBBERY",2,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","Y","N","N","Y","N","N","N","N",46,46,"N","N"," "," ",NA,"M","B",1191974,36,5,7,150,"BK","BR","T"," ","R",NA,NA,"STREET"," "," ","JEROME AVENUE","EAST 181 STREET",NA,"BRONX",NA,NA,46,"G","5",NA,1010372,251078,"CM",1,85,1,1,2011,7,52,-73.905571,40.855787,1293886320,497,"University Heights-Morris Heights","BX36"
"I509",2011,71,43,1012011,755,"A","O","P",1,"CPW",2,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",71,71,"N","N"," "," ",NA,"F","B",12311900,27,5,0,100,"BK","BR","T"," ","R",NA,NA," "," "," ","WINTHROP STREET","FLATBUSH AVENUE",NA,"BROOKLYN",NA,NA,71,"C","10",NA,995328,178454,"CM",1,20,1,1,2011,7,55,-73.960073,40.656484,1293886500,498,"Prospect Lefferts Gardens-Wingate","BK60"
"I510",2011,71,36,1012011,755,"A","O","P",1,"CPW",2,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",71,71,"Y","N"," "," ",NA,"M","B",12311900,34,6,2,140,"BA","BR","M"," ","R",NA,NA," "," "," ","WINTHROP STREET","FLATBUSH AVENUE",NA,"BROOKLYN",NA,NA,71,"C","10",NA,995328,178454,"CM",1,20,1,1,2011,7,55,-73.960073,40.656484,1293886500,499,"Prospect Lefferts Gardens-Wingate","BK60"
"I511",2011,104,9,1012011,806,"A","O","P",1,"BURGLARY",20,"P","Y","N","Y","PL 140.20","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",104,104,"Y","N"," "," ",NA,"M","Q",6221982,28,5,2,170,"BK","BR","M"," ","R",NA,NA,"STREET","60-41","PALMETTO STREET","FRESH POND ROAD","60 PLACE",NA,"QUEENS",NA,NA,104,"D"," ",NA,1012007,197221,"CM",1,14,1,1,2011,8,6,-73.899883,40.707959,1293887160,500,"Ridgewood","QN20"
"I512",2011,13,90,1012011,810,"A","O","P",5,"GLA",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",13,13,"N","N"," "," ",NA,"M","Q",12311900,32,6,0,175,"BK","BR","M"," ","R",NA,NA," ","224","EAST 28 STREET","STRAUS HOUSES EAST","STRAUS HOUSES WEST",NA,"MANHATTAN",NA,NA,13,"D"," ",NA,989752,209484,"CM",1,46,1,1,2011,8,10,-73.980144,40.74166,1293887400,501,"Murray Hill-Kips Bay","MN20"
"I513",2011,30,105,1012011,814,"A","O","P",1,"FEL  / CPW",5,"P","Y","N","Y","CPW","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","Y","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N",30,30,"Y","N"," "," ",NA,"M","Q",7051975,35,5,11,120,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","701","WEST 135 STREET","WEST SIDE HIGHWAY","12 AVENUE",NA,"MANHATTAN",NA,NA,30,"G"," ",30,996124,238383,"CM",1,20,1,1,2011,8,14,-73.957099,40.820973,1293887640,502,"Manhattanville","MN06"
"I514",2011,24,2,1012011,815,"A","I","P",1,"(10-34) ASSAULT",10,"P","Y","N","Y","ASSAULT","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N",24,24,"Y","N"," "," ",NA,"M","W",3151976,35,5,11,160,"BR","BR","T"," ","R",NA,NA,"APT","2612","BROADWAY","WEST 99 STREET","WEST 98 STREET",NA,"MANHATTAN",NA,NA,24,"C"," ",19,992405,229411,"CM",1,9,1,1,2011,8,15,-73.970546,40.796352,1293887700,503,"Upper West Side","MN12"
"I515",2011,14,6,1012011,820,"A","I","P",1,"PETIT LARCENY",20,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",14,318,"N","N"," "," ",NA,"M","B",12311900,46,5,8,164,"BA","BR","T"," ","R",NA,NA,"APARTMENT BUI","351","WEST 42 STREET","9 AVENUE","8 AVENUE",NA,"MANHATTAN",NA,NA,14,"H","11",84,986680,215381,"CM",1,68,1,1,2011,8,20,-73.991228,40.757847,1293888000,504,"Clinton","MN15"
"I516",2011,14,4,1012011,822,"A","O","P",1,"ASSAULT 3",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",14,318,"N","N"," "," ",NA,"M","Z",12311900,1,5,10,210,"BA","HA","M"," ","R",NA,NA,"SIDEWALK/STRE","330","WEST 30 STREET","9 AVENUE","8 AVENUE",NA,"MANHATTAN",NA,NA,14,"F","5",72,985267,212563,"CM",1,9,1,1,2011,8,22,-73.996329,40.750112,1293888120,505,"Hudson Yards-Chelsea-Flatiron-Union Square","MN13"
"I517",2011,115,138,1012011,830,"A","O","P",5,"FEL",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N",115,115,"N","N"," "," ",NA,"M","Q",12311900,50,5,6,150,"BK","BK","M"," ","R",NA,NA,"STREET"," "," ","37 AVENUE","80 STREET",NA,"QUEENS",NA,NA,115,"G"," ",NA,1015790,212379,"CM",1,112,1,1,2011,8,30,-73.886167,40.749551,1293888600,506,"Jackson Heights","QN28"
"I518",2011,77,23,1012011,832,"A","O","P",2,"CPW",6,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","Y","Y","N","N",77,77,"N","N"," "," ",NA,"M","B",10201991,18,5,11,180,"BK","BK","T"," ","R",NA,NA,"STREET"," "," ","BUFFALO AVENUE","STERLING PLACE",NA,"BROOKLYN",NA,NA,77,"M","2",NA,1004964,183810,"CM",1,20,1,1,2011,8,32,-73.925328,40.671168,1293888720,507,"Crown Heights North","BK61"
"I519",2011,19,4,1012011,837,"A","O","P",3,"MISD",2,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N",19,19,"N","N"," "," ",NA,"M","Q",5101986,24,5,10,180,"BR","BR","M"," ","R",NA,NA,"STREET"," ","YORK AVENUE","EAST 74 STREET","EAST 73 STREET",NA,"MANHATTAN",NA,NA,19,"H"," ",NA,997200,218914,"CM",1,112,1,1,2011,8,37,-73.953249,40.767535,1293889020,508,"Lenox Hill-Roosevelt Island","MN31"
"I520",2011,120,2,1012011,840,"A","I","P",3,"BURG",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N",120,120,"N","N"," "," ",NA,"Z","Q",5021975,35,5,6,150,"BK","BR","M"," ","R",NA,NA,"COMM","1","CAMPUS ROAD","WAGNER COLLEGE","LONGVIEW ROAD",NA,"STATEN IS",NA,NA,120,"I"," ",NA,958697,162388,"CM",1,14,1,1,2011,8,40,-74.092034,40.612357,1293889200,509,"Grymes Hill-Clifton-Fox Hills","SI08"
"I521",2011,77,4,1012011,845,"A","O","P",1,"CPW",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",77,77,"N","N"," "," ",NA,"M","B",3121948,62,5,11,170,"SP","BR","M"," ","R",NA,NA,"SIDEWALK","234","SCHENECTADY AVE","SAINT JOHNS PLACE","STERLING PLACE",NA,"BROOKLYN",NA,NA,77,"I","6",35,1002647,183835,"CM",1,20,1,1,2011,8,45,-73.93368,40.671242,1293889500,510,"Crown Heights North","BK61"
"I522",2011,20,4,1012011,848,"A","O","P",2,"GRAND LARCENY",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",20,20,"N","N"," "," ",NA,"M","P",5101951,59,5,7,140,"XX","BR","T"," ","R",NA,NA,"STREET"," "," ","BROADWAY","WEST 79 STREET",NA,"MANHATTAN",NA,NA,20,"F"," ",NA,989792,224853,"CM",1,45,1,1,2011,8,48,-73.979987,40.783843,1293889680,511,"Upper West Side","MN12"
"I523",2011,102,21,1012011,852,"A","O","P",1,"ASSAULT",10,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",102,102,"N","N"," "," ",NA,"M","Q",10101956,55,5,6,195,"BK","BR","H"," ","R",NA,NA,"HOUSE","94-11","115 STREET","95 AVENUE","ATLANTIC AVENUE",NA,"QUEENS",NA,NA,102,"B"," ",NA,1031060,191755,"CM",1,9,1,1,2011,8,52,-73.831199,40.692876,1293889920,512,"Richmond Hill","QN54"
"I524",2011,106,6,1012011,900,"A","I","P",1,"FEL",5,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N",106,106,"N","N"," "," ",NA,"F","A",2051977,33,5,10,120,"BK","BR","T"," ","R",NA,NA,"PVT HOUSE","109-35","126 STREET","HAWTREE CREEK ROAD","109 AVENUE",NA,"QUEENS",NA,NA,106,"H"," ",NA,1035316,188430,"CM",1,14,1,1,2011,9,0,-73.815877,40.683726,1293890400,513,"South Ozone Park","QN55"
"I525",2011,106,3,1012011,900,"A","I","P",1,"FEL",5,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N",106,106,"N","N"," "," ",NA,"F","A",7061971,39,5,2,120,"BK","BR","M"," ","R",NA,NA,"PVT HOUSE","109-35","126 STREET","HAWTREE CREEK ROAD","109 AVENUE",NA,"QUEENS",NA,NA,106,"H"," ",NA,1035316,188430,"CM",1,14,1,1,2011,9,0,-73.815877,40.683726,1293890400,514,"South Ozone Park","QN55"
"I526",2011,106,4,1012011,900,"A","I","P",1,"FEL",5,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N",106,106,"N","N"," "," ",NA,"M","A",3201973,27,5,6,200,"BK","BR","H"," ","R",NA,NA,"PVT HOUSE","109-35","126 STREET","HAWTREE CREEK ROAD","109 AVENUE",NA,"QUEENS",NA,NA,106,"H"," ",NA,1035316,188430,"CM",1,14,1,1,2011,9,0,-73.815877,40.683726,1293890400,515,"South Ozone Park","QN55"
"I527",2011,106,5,1012011,900,"A","I","P",1,"FEL",5,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N",106,106,"N","N"," "," ",NA,"M","A",9051977,33,5,4,160,"BK","BR","M"," ","R",NA,NA,"PVT HOUSE","109-35","126 STREET","HAWTREE CREEK ROAD","109 AVENUE",NA,"QUEENS",NA,NA,106,"H"," ",NA,1035316,188430,"CM",1,14,1,1,2011,9,0,-73.815877,40.683726,1293890400,516,"South Ozone Park","QN55"
"I528",2011,113,3,1012011,900,"A","I","P",1,"ASSAULT",5,"V","Y","N","Y","215.52 (3)","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","Y","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","Y","N","Y",113,113,"N","N"," "," ",NA,"M","B",11141968,42,5,7,210,"BK","BR","M"," ","R",NA,NA,"PRIVATE HOUSE","176-18","110 AVENUE","177 STREET","176 STREET",NA,"QUEENS",NA,NA,113,"I"," ",NA,1045797,193653,"CM",1,9,1,1,2011,9,0,-73.77804,40.697995,1293890400,517,"South Jamaica","QN01"
"I529",2011,120,25,1012011,904,"1","I","H",1,"CPM",2,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N",120,120,"N","N"," "," ",NA,"M","B",9071989,21,5,7,200,"BK","BR","H"," ","R",NA,NA,"STAIRWELL","195","CONTINENTAL PLA","GRANDVIEW AVENUE","LOCKMAN AVENUE",NA,"STATEN IS",NA,NA,120,"T"," ",NA,938922,168937,"CM",1,27,1,1,2011,9,4,-74.163302,40.630253,1293890640,518,"Mariner's Harbor-Arlington-Port Ivory-Graniteville","SI12"
"I530",2011,114,14,1012011,905,"1","O","P",2,"BURGLARY",3,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N",114,114,"N","N"," "," ",NA,"M","W",1011964,44,6,0,220,"BA","BR","M"," ","R",NA,NA,"RESIDENTIAL","32-18","61 STREET","NORTHERN BOULEVARD","32 AVENUE",NA,"QUEENS",NA,NA,114,"A"," ",NA,1011535,214523,"CM",1,14,1,1,2011,9,5,-73.901516,40.75545,1293890700,519,"Woodside","QN63"
"I531",2011,44,480,1012011,910,"A","O","P",1,"MISD",10,"V","Y","N","Y","ASSAULT 3","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","Y","Y","N","Y","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","Y",44,44,"Y","N"," "," ",NA,"M","P",8191985,25,5,8,180,"BR","BR","M"," ","R",NA,NA," ","790","GRAND CONCOURSE","EAST 158 STREET","EAST 156 STREET",NA,"BRONX",NA,NA,44,"C"," ",28,1005294,239637,"CM",1,85,1,1,2011,9,10,-73.923963,40.824398,1293891000,520,"East Concourse-Concourse Village","BX14"
"I532",2011,1,12,1012011,924,"1","I","T",5,"GRAND LARCENY",5,"V","Y","N","Y","155.3","N"," ",0,0,"N","I","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","Y",861,861,"N","N","V","S",NA,"M","B",7121994,16,5,8,180,"BK","BR","M"," ","R",NA,NA,"PLATFORM"," "," ","FULTON STREET","CHURCH STREET",NA,"MANHATTAN",NA,NA,1,"E"," ",NA,981349,198508,"CM",1,45,1,1,2011,9,24,-74.010464,40.711534,1293891840,521,"Battery Park City-Lower Manhattan","MN25"
"I533",2011,75,13,1012011,925,"A","O","P",1,"BURGLARY",3,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",75,75,"N","N"," "," ",NA,"M","B",3071958,52,6,1,240,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","COZINE AVENUE","NEW JERSEY AVENUE",NA,"BROOKLYN",NA,NA,75,"J"," ",NA,1015734,177743,"CM",1,14,1,1,2011,9,25,-73.886531,40.654484,1293891900,522,"East New York","BK82"
"I534",2011,77,31,1012011,935,"A","O","P",5,"BURG",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",77,77,"N","N"," "," ",NA,"M","B",5161984,26,5,9,180,"BK","BR","M"," ","R",NA,NA,"STREET","186","PROSPECT PLACE","VANDERBILT AVENUE","CARLTON AVENUE",NA,"BROOKLYN",NA,NA,77,"A","19",NA,992417,186296,"CM",1,14,1,1,2011,9,35,-73.970555,40.678012,1293892500,523,"Prospect Heights","BK64"
"I535",2011,123,1,1012011,940,"A","O","P",1,"CRIMINAL TRESPASS",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N",123,123,"N","N"," "," ",NA,"M","W",12311900,24,5,11,250,"BR","BR","H"," ","R",NA,NA," ","514","DRUMGOOLE ROAD","CARLTON BOULEVARD","GRANTWOOD AVENUE",NA,"STATEN IS",NA,NA,123,"G"," ",NA,934627,139221,"CM",1,31,1,1,2011,9,40,-74.178557,40.548666,1293892800,524,"Annadale-Huguenot-Prince's Bay-Eltingville","SI01"
"I536",2011,83,265,1012011,943,"A","I","P",3,"MIS",4,"P","Y","Y","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N",83,83,"Y","N","V","S",NA,"M","B",8191985,25,6,2,150,"BR","BR","T"," ","R",NA,NA,"APT BUILDING","180","PALMETTO STREET","WILSON AVENUE","CENTRAL AVENUE",NA,"BROOKLYN",NA,NA,83,"C"," ",NA,1007413,192124,"CM",1,31,1,1,2011,9,43,-73.916471,40.693982,1293892980,525,"Bushwick South","BK78"
"I537",2011,83,266,1012011,943,"A","I","P",3,"MIS",4,"P","Y","Y","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N",83,83,"Y","N","V","S",NA,"M","B",10161986,24,5,11,150,"BR","BR","T"," ","R",NA,NA,"APT BUILDING","180","PALMETTO STREET","WILSON AVENUE","CENTRAL AVENUE",NA,"BROOKLYN",NA,NA,83,"C"," ",NA,1007413,192124,"CM",1,31,1,1,2011,9,43,-73.916471,40.693982,1293892980,526,"Bushwick South","BK78"
"I538",2011,83,267,1012011,943,"A","I","P",3,"MIS",4,"P","Y","Y","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N",83,83,"Y","N","V","S",NA,"M","B",11261993,17,5,4,150,"BR","BR","M"," ","R",NA,NA,"APT BUILDING","180","PALMETTO STREET","WILSON AVENUE","CENTRAL AVENUE",NA,"BROOKLYN",NA,NA,83,"C"," ",NA,1007413,192124,"CM",1,31,1,1,2011,9,43,-73.916471,40.693982,1293892980,527,"Bushwick South","BK78"
