"uid","year","pct","ser_num","datestop","timestop","recstat","inout","trhsloc","perobs","crimsusp","perstop","typeofid","explnstp","othpers","arstmade","arstoffn","sumissue","sumoffen","compyear","comppct","offunif","officrid","frisked","searched","contrabn","adtlrept","pistol","riflshot","asltweap","knifcuti","machgun","othrweap","pf_hands","pf_wall","pf_grnd","pf_drwep","pf_ptwep","pf_baton","pf_hcuff","pf_pepsp","pf_other","radio","ac_rept","ac_inves","rf_vcrim","rf_othsw","ac_proxm","rf_attir","cs_objcs","cs_descr","cs_casng","cs_lkout","rf_vcact","cs_cloth","cs_drgtr","ac_evasv","ac_assoc","cs_furtv","rf_rfcmp","ac_cgdir","rf_verbl","cs_vcrim","cs_bulge","cs_other","ac_incid","ac_time","rf_knowl","ac_stsnd","ac_other","sb_hdobj","sb_outln","sb_admis","sb_other","repcmd","revcmd","rf_furt","rf_bulg","offverb","offshld","forceuse","sex","race","dob","age","ht_feet","ht_inch","weight","haircolr","eyecolor","build","othfeatr","addrtyp","rescode","premtype","premname","addrnum","stname","stinter","crossst","aptnum","city","state","zip","addrpct","sector","beat","post","xcoord","ycoord","dettypcm","linecm","detailcm","monthstop","daystop","yearstop","hourstop","minutestop","lng","lat","unix_time","X","ntaname","ntacode"
"I1065",2011,114,5,1012011,2150,"1","I","H",5,"CPW",5,"R","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N",809,809,"N","N"," "," ",NA,"Z","U",12311900,52,5,11,165,"BK","BR","M"," ","R",NA,NA," ","40-04","VERNON BOULEVAR","QUEENS BRIDGE PARK","38 AVENUE",NA,"QUEENS",NA,NA,114,"M"," ",NA,999204,215294,"CM",1,20,1,1,2011,21,50,-73.946022,40.757596,1293936600,1046,"Queensbridge-Ravenswood-Long Island City","QN68"
"I1066",2011,77,29,1012011,2153,"A","O","P",1,"BURGLARY",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",165,165,"N","N"," "," ",NA,"M","B",1311994,16,5,7,130,"BK","BR","T"," ","R",NA,NA,"STREET"," "," ","FRANKLIN AVENUE","PARK PLACE",NA,"BROOKLYN",NA,NA,77,"D","15",NA,996260,184898,"CM",1,14,1,1,2011,21,53,-73.956703,40.67417,1293936780,1047,"Crown Heights North","BK61"
"I1067",2011,40,36,1012011,2153,"1","I","H",1,"CPW",3,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N",807,807,"N","Y"," "," ",NA,"M","B",5211991,19,6,0,185,"BK","BR","T"," ","R",NA,NA,"LOBBY","700","WESTCHESTER AVE","WALES AVENUE","EAST 152 STREET",NA,"BRONX",NA,NA,40,"D","7",NA,1009916,236866,"CM",1,20,1,1,2011,21,53,-73.907274,40.81678,1293936780,1048,"Melrose South-Mott Haven North","BX34"
"I1068",2011,77,34,1012011,2158,"A","O","P",2,"GUNPOINT ROBBERY",2,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N",165,165,"N","N"," "," ",NA,"M","B",2231984,26,5,9,150,"BK","BR","T"," ","R",NA,NA,"CORNER"," "," ","ROGERS AVENUE","PARK PLACE",NA,"BROOKLYN",NA,NA,77,"F","11",NA,997305,184680,"CM",1,85,1,1,2011,21,58,-73.952936,40.673571,1293937080,1049,"Crown Heights North","BK61"
"I1069",2011,71,72,1012011,2200,"A","I","P",1,"BURG",3,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N",71,71,"N","N"," "," ",NA,"F","B",12311900,16,5,5,145,"BK","BR","M"," ","R",NA,NA," ","170","HAWTHORNE STREE","ROGERS AVENUE","BEDFORD AVENUE",NA,"BROOKLYN",NA,NA,71,"D","7",NA,996805,178846,"CM",1,14,1,1,2011,22,0,-73.954749,40.657558,1293937200,1050,"Prospect Lefferts Gardens-Wingate","BK60"
"I1070",2011,71,73,1012011,2200,"A","I","P",1,"BURG",3,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",71,71,"N","N"," "," ",NA,"F","B",12311900,17,5,5,150,"BK","BR","M"," ","R",NA,NA," ","170","HAWTHORNE STREE","ROGERS AVENUE","BEDFORD AVENUE",NA,"BROOKLYN",NA,NA,71,"D","7",NA,996805,178846,"CM",1,14,1,1,2011,22,0,-73.954749,40.657558,1293937200,1051,"Prospect Lefferts Gardens-Wingate","BK60"
"I1071",2011,77,19,1012011,2200,"1","I","H",1,"MISD",2,"V","Y","Y","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",802,802,"N","N"," "," ",NA,"F","B",12311900,23,5,7,160,"BK","BR","M"," ","R",NA,NA,"LOBBY","1615","DEAN STREET","SCHENECTADY AVENUE","TROY AVENUE",NA,"BROOKLYN",NA,NA,77,"I","5",NA,1002433,185584,"CM",1,31,1,1,2011,22,0,-73.934447,40.676043,1293937200,1052,"Crown Heights North","BK61"
"I1072",2011,71,79,1012011,2200,"A","I","P",1,"BURG",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",71,71,"N","N"," "," ",NA,"F","B",12311900,20,5,9,140,"BK","BR","M"," ","R",NA,NA," ","170","HAWTHORNE STREE","ROGERS AVENUE","BEDFORD AVENUE",NA,"BROOKLYN",NA,NA,71,"D","7",NA,996805,178846,"CM",1,14,1,1,2011,22,0,-73.954749,40.657558,1293937200,1053,"Prospect Lefferts Gardens-Wingate","BK60"
"I1073",2011,44,478,1012011,2200,"A","O","P",1,"MISD",2,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","Y",44,163,"Y","N"," "," ",NA,"M","B",2071995,15,5,8,150,"BK","BR","M"," ","R",NA,NA," "," "," ","CROMWELL AVENUE","EAST 167 STREET",NA,"BRONX",NA,NA,44,"E"," ",NA,1005731,243904,"CM",1,20,1,1,2011,22,0,-73.922371,40.836109,1293937200,1054,"West Concourse","BX63"
"I1074",2011,77,17,1012011,2200,"1","I","H",1,"MISD",2,"P","Y","Y","N"," ","Y","240.20.5",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",802,802,"N","N"," "," ",NA,"M","B",2131994,16,5,7,140,"BK","BR","M"," ","R",NA,NA,"LOBBY","1615","DEAN STREET","SCHENECTADY AVENUE","TROY AVENUE",NA,"BROOKLYN",NA,NA,77,"I","5",NA,1002433,185584,"CM",1,31,1,1,2011,22,0,-73.934447,40.676043,1293937200,1055,"Crown Heights North","BK61"
"I1075",2011,105,100,1012011,2200,"A","O","P",5,"ROBBERY",2,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",102,113,"N","N"," "," ",NA,"M","B",11181986,24,5,9,170,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","112 AVENUE","SPRINGFIELD BOULEVARD",NA,"QUEENS",NA,NA,105,"I","19",NA,1056417,196446,"CM",1,85,1,1,2011,22,0,-73.739711,40.705581,1293937200,1056,"Queens Village","QN34"
"I1076",2011,32,3121,1012011,2200,"1","O","P",2,"CPW",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N",162,162,"Y","Y"," "," ",NA,"M","B",12311900,16,5,8,170,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","LENOX AVENUE","WEST 129 STREET",NA,"MANHATTAN",NA,NA,32,"A","2",NA,999856,234503,"CM",1,20,1,1,2011,22,0,-73.943624,40.810318,1293937200,1057,"Central Harlem North-Polo Grounds","MN03"
"I1077",2011,25,31,1012011,2200,"1","O","H",1,"FEL",2,"P","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",833,833,"Y","N","V","S",NA,"M","B",12311900,17,5,8,200,"BK","BR","M"," ","R",NA,NA,"STREET","445","EAST 120 STREET","PALADINO AVENUE","1 AVENUE",NA,"MANHATTAN",NA,NA,25,"A"," ",NA,1002948,230075,"CM",1,20,1,1,2011,22,0,-73.932467,40.798158,1293937200,1058,"East Harlem North","MN34"
"I1078",2011,25,32,1012011,2200,"1","O","H",1,"FEL",2,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",833,833,"Y","N","V","S",NA,"M","B",12311900,22,5,10,180,"BK","BR","M"," ","R",NA,NA,"STREET","445","EAST 120 STREET","PALADINO AVENUE","1 AVENUE",NA,"MANHATTAN",NA,NA,25,"A"," ",NA,1002948,230075,"CM",1,20,1,1,2011,22,0,-73.932467,40.798158,1293937200,1059,"East Harlem North","MN34"
"I1079",2011,23,1340,1012011,2200,"1","O","P",3,"FELONY",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",23,23,"Y","N"," "," ",NA,"M","B",12311900,23,6,0,175,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","LEXINGTON AVENUE","EAST 107 STREET",NA,"MANHATTAN",NA,NA,23,"E"," ",NA,999262,228164,"CM",1,20,1,1,2011,22,0,-73.945784,40.79292,1293937200,1060,"East Harlem South","MN33"
"I1080",2011,115,8,1012011,2200,"A","O","P",2,"FEL",2,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","Y","N","Y","Y","N","N","N","N","N","N","N",596,596,"Y","N","V","S",NA,"M","P",12311900,17,5,8,150,"BK","BK","T"," ","R",NA,NA,"STREET"," "," ","ASTORIA BOULEVARD","85 STREET",NA,"QUEENS",NA,NA,115,"D"," ",NA,1016341,217829,"CM",1,20,1,1,2011,22,0,-73.884153,40.764508,1293937200,1061,"Jackson Heights","QN28"
"I1081",2011,115,103,1012011,2200,"A","O","P",2,"MISDEMEANOR",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","Y","N","N","N","Y","N","N","N",169,169,"Y","N"," "," ",NA,"M","Q",3211979,31,6,0,150,"BK","BR","T"," ","R",NA,NA,"STREET"," "," ","37 AVENUE","99 STREET",NA,"QUEENS",NA,NA,115,"H"," ",NA,1020765,213373,"CM",1,20,1,1,2011,22,0,-73.868207,40.75226,1293937200,1062,"North Corona","QN26"
"I1082",2011,79,11,1012011,2200,"1","O","H",1,"CPW (FEL)",3,"P","Y","N","N"," ","Y","DISCON",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N","N",803,803,"Y","Y"," "," ",NA,"M","Q",10121963,47,5,10,185,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","4","LEWIS AVENUE","MYRTLE AVENUE","BROADWAY",NA,"BROOKLYN",NA,NA,79,"F","17",NA,1001399,193738,"CM",1,20,1,1,2011,22,0,-73.938154,40.698426,1293937200,1063,"Stuyvesant Heights","BK35"
"I1083",2011,102,184,1012011,2200,"A","O","P",1,"BURGLARY",8,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N",102,102,"Y","N"," "," ",NA,"M","W",12021992,18,5,9,175,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","JAMAICA AVENUE","76 STREET",NA,"QUEENS",NA,NA,102,"E"," ",NA,1021515,191261,"CM",1,14,1,1,2011,22,0,-73.865622,40.691565,1293937200,1064,"Woodhaven","QN53"
"I1084",2011,42,75,1012011,2205,"1","I","H",5,"CPW",5,"V","Y","Y","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","Y","Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",807,807,"Y","N","V","S",NA,"M","B",4071994,16,5,9,160,"BR","BR","M"," ","R",NA,NA,"HALLWAY","1458","WEBSTER AVENUE","EAST 171 STREET","EAST 170 STREET",NA,"BRONX",NA,NA,42,"B"," ",NA,1010098,244419,"CM",1,20,1,1,2011,22,5,-73.906587,40.837511,1293937500,1065,"Claremont-Bathgate","BX01"
"I1085",2011,120,264,1012011,2205,"A","O","P",1,"ROBBERY",5,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",437,437,"Y","N","V","S",NA,"M","B",5111983,27,6,0,180,"BA","BR","M"," ","R",NA,NA,"STREET"," "," ","BROADWAY","RICHMOND TERRACE",NA,"STATEN IS",NA,NA,120,"J"," ",NA,951500,172672,"CM",1,85,1,1,2011,22,5,-74.118006,40.64056,1293937500,1066,"West New Brighton-New Brighton-St. George","SI22"
"I1086",2011,42,76,1012011,2205,"1","I","H",5,"CPW",5,"V","Y","Y","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","Y","Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",807,807,"Y","N","V","S",NA,"M","B",9061993,17,5,5,120,"BR","BR","T"," ","R",NA,NA,"HALLWAY","1458","WEBSTER AVENUE","EAST 171 STREET","EAST 170 STREET",NA,"BRONX",NA,NA,42,"B"," ",NA,1010098,244419,"CM",1,20,1,1,2011,22,5,-73.906587,40.837511,1293937500,1067,"Claremont-Bathgate","BX01"
"I1087",2011,25,28,1012011,2205,"1","O","H",3,"FEL",3,"P","Y","N","N"," ","N"," ",0,0,"N"," ","Y","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","Y","Y","N","N","N","Y","N","N","N",833,833,"Y","N","V","S",NA,"M","B",12311900,20,6,1,180,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","LEXINGTON AVENUE","EAST 129 STREET",NA,"MANHATTAN",NA,NA,25,"D"," ",NA,1002089,233265,"CM",1,20,1,1,2011,22,5,-73.935561,40.806916,1293937500,1068,"East Harlem North","MN34"
"I1088",2011,108,9,1012011,2205,"1","O","P",5,"GLA",10,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N",108,108,"N","N"," "," ",NA,"M","Q",12311900,36,5,9,180,"BR","BR","M"," ","R",NA,NA,"STREET"," "," ","38 AVENUE","65 STREET",NA,"QUEENS",NA,NA,108,"J"," ",NA,1012342,211422,"CM",1,46,1,1,2011,22,5,-73.898616,40.746936,1293937500,1069,"Woodside","QN63"
"I1089",2011,23,175,1012011,2207,"1","O","H",1,"CPW",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","Y","N","N","N","N","N","N","N",805,805,"N","Y"," "," ",NA,"M","B",9081993,17,5,7,150,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","327","EAST 112 STREET","1 AVENUE","2 AVENUE",NA,"MANHATTAN",NA,NA,23,"G"," ",NA,1001188,228610,"CM",1,20,1,1,2011,22,7,-73.938827,40.794141,1293937620,1070,"East Harlem North","MN34"
"I1090",2011,23,180,1012011,2207,"1","O","H",1,"MISD",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","Y","N","N","N","N","N","N","Y",805,805,"N","N"," "," ",NA,"M","B",12311900,16,5,8,160,"BK","BK","M"," ","R",NA,NA,"SIDEWALK","327","EAST 112 STREET","1 AVENUE","2 AVENUE",NA,"MANHATTAN",NA,NA,23,"G"," ",NA,1001188,228610,"CM",1,20,1,1,2011,22,7,-73.938827,40.794141,1293937620,1071,"East Harlem North","MN34"
"I1091",2011,40,288,1012011,2209,"1","I","H",2,"CRIM TRESS",4,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",807,807,"Y","N"," "," ",NA,"F","Q",7181983,27,5,7,125,"BR","BR","T"," ","R",NA,NA,"LOBBY","350","EAST 143 STREET","WILLIS AVENUE","ALEXANDER AVENUE",NA,"BRONX",NA,NA,40,"I","9",NA,1005838,235427,"CM",1,31,1,1,2011,22,9,-73.922011,40.812842,1293937740,1072,"Mott Haven-Port Morris","BX39"
"I1092",2011,75,475,1012011,2210,"A","O","P",1,"CPW",1,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",75,75,"Y","N","V","S",NA,"M","B",7051993,17,5,8,160,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","ELDERTS LANE","LINDEN BOULEVARD",NA,"BROOKLYN",NA,NA,75,"M"," ",NA,1022302,183208,"CM",1,20,1,1,2011,22,10,-73.86283,40.669458,1293937800,1073,"East New York","BK82"
"I1093",2011,101,17,1012011,2210,"A","O","P",2,"FELONY",2,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",101,101,"Y","N","V","S",NA,"M","B",7301993,17,6,2,180,"BK","BR","M"," ","R",NA,NA,"41 HOUSES","433","BEACH 10 STREET","HICKSVILLE ROAD","LANETT AVENUE",NA,"QUEENS",NA,NA,101,"A"," ",NA,1056173,157958,"CM",1,20,1,1,2011,22,10,-73.741001,40.599942,1293937800,1074,"Far Rockaway-Bayswater","QN15"
"I1094",2011,32,4,1012011,2210,"A","O","P",3,"FEL",2,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N",162,162,"Y","N"," "," ",NA,"M","B",11031988,22,6,1,180,"BK","BR","M"," ","R",NA,NA,"PUBLIC SIDEWA","2430","7 AVENUE","WEST 142 STREET","WEST 141 STREET",NA,"MANHATTAN",NA,NA,32,"K","9",NA,1000669,237833,"CM",1,20,1,1,2011,22,10,-73.940679,40.819456,1293937800,1075,"Central Harlem North-Polo Grounds","MN03"
"I1095",2011,77,21,1012011,2210,"1","O","H",1,"MISD",3,"V","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","Y","Y","N","N","N","N","N","N","N",802,802,"N","Y"," "," ",NA,"M","B",12311900,19,5,9,150,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","1615","DEAN STREET","SCHENECTADY AVENUE","TROY AVENUE",NA,"BROOKLYN",NA,NA,77,"I","5",NA,1002433,185584,"CM",1,20,1,1,2011,22,10,-73.934447,40.676043,1293937800,1076,"Crown Heights North","BK61"
"I1096",2011,77,22,1012011,2210,"1","O","H",1,"FEL",3,"V","Y","Y","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","Y","Y","N","N","N","N","N","N","N",802,802,"N","N"," "," ",NA,"M","B",12311900,23,5,11,180,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","1615","DEAN STREET","SCHENECTADY AVENUE","TROY AVENUE",NA,"BROOKLYN",NA,NA,77,"I","5",NA,1002433,185584,"CM",1,20,1,1,2011,22,10,-73.934447,40.676043,1293937800,1077,"Crown Heights North","BK61"
"I1097",2011,114,4,1012011,2210,"1","I","H",5,"CPW",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N",809,809,"N","N"," "," ",NA,"Z","U",12311900,35,5,5,199,"BK","BR","M"," ","R",NA,NA," ","40-01","VERNON BOULEVAR","41 AVENUE","40 AVENUE",NA,"QUEENS",NA,NA,114,"M"," ",NA,999204,215294,"CM",1,20,1,1,2011,22,10,-73.946022,40.757596,1293937800,1078,"Queensbridge-Ravenswood-Long Island City","QN68"
"I1098",2011,101,16,1012011,2215,"A","O","P",1,"FELONY",2,"P","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N",101,101,"Y","Y","V","S",NA,"M","B",1211990,20,5,8,155,"BK","BR","T"," ","R",NA,NA,"STREET"," ","BEACH 42 STREET","BEACH CHANNEL DRIVE","BEACH 41 PLACE",NA,"QUEENS",NA,NA,101,"F"," ",NA,1047099,155904,"CM",1,20,1,1,2011,22,15,-73.773696,40.594373,1293938100,1079,"Hammels-Arverne-Edgemere","QN12"
"I1099",2011,70,254,1012011,2215,"A","O","P",1,"FELONY/GLA",55,"P","Y","Y","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N",70,70,"N","N"," ","S",NA,"M","B",3301989,21,6,0,180,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","PARK CIRCLE","CONEY ISLAND AVENUE",NA,"BROOKLYN",NA,NA,70,"J","23",NA,991997,176308,"CM",1,46,1,1,2011,22,15,-73.972081,40.650597,1293938100,1080,"park-cemetery-etc-Brooklyn","BK99"
"I1100",2011,47,48,1012011,2217,"A","O","P",1,"FELONY-CPW",5,"P","Y","N","N"," ","Y","DISORDERLY CONDUCT",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N",47,47,"N","N"," "," ",NA,"M","B",12311962,48,6,0,180,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","DEREIMER AVENUE","BOSTON ROAD",NA,"BRONX",NA,NA,47,"G"," ",NA,1029095,260513,"CM",1,20,1,1,2011,22,17,-73.837826,40.881608,1293938220,1081,"Co-Op City","BX13"
"I1101",2011,114,7,1012011,2220,"1","O","H",5,"CPW",5,"V","Y","N","N"," ","Y","240.20 (7)",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N",809,809,"N","N"," "," ",NA,"M","A",1101976,64,5,5,130,"BK","BR","M"," ","R",NA,NA," ","41-08","12 STREET","41 ROAD","41 AVENUE",NA,"QUEENS",NA,NA,114,"M"," ",NA,999665,214156,"CM",1,20,1,1,2011,22,20,-73.944361,40.754471,1293938400,1082,"Queensbridge-Ravenswood-Long Island City","QN68"
